RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
1763,16010275,Joseph,408,Spain,Female,43,2,28329,1,0,0,143162,1
3991,15896156,Robert,316,Spain,Female,30,7,155545,1,1,0,64829,1
2720,15987259,Joseph,730,Spain,Male,20,10,100406,4,1,1,120720,1
1259,15904637,Williams,817,Spain,Male,23,10,188413,2,0,1,42203,1
5419,15869626,Smith,499,France,Male,59,0,85829,1,1,1,131781,1
3436,15823720,Safani,830,France,Female,49,0,64248,1,0,0,95066,1
1662,15943747,Joseph,560,France,Male,67,3,55170,4,0,1,52965,0
8876,15944702,Doe,729,Spain,Female,18,8,93070,3,1,1,60304,0
9206,15965491,Hussain,304,Spain,Female,25,2,189778,2,0,1,34639,1
2124,15952793,Johnson,441,Spain,Male,60,4,193477,2,1,1,101795,0
3867,15921424,Robert,586,Germany,Male,53,3,66472,4,1,0,117093,1
3906,15940381,Joseph,466,Spain,Male,20,9,31688,3,0,1,90544,0
9111,15853701,Robert,312,France,Female,52,6,192529,4,1,1,140293,1
6250,15978100,Williams,794,France,Male,31,7,462,1,0,0,92191,1
5647,15985588,Joseph,693,France,Male,70,9,139783,3,1,1,135082,0
1174,15964312,Johnson,472,Germany,Female,22,0,153013,4,0,1,119606,0
2251,16015355,Williams,360,Spain,Male,30,6,185239,2,1,1,76637,0
6487,15992508,Robert,578,Spain,Male,33,5,95801,3,1,0,89598,1
7447,15991993,Doe,595,Spain,Female,53,5,86466,1,1,1,125766,0
4835,16001132,Smith,764,Spain,Male,59,6,9526,1,0,0,72942,1
9496,15919397,Joseph,638,France,Male,45,6,227551,2,1,0,85386,0
1803,15987081,Robert,363,Spain,Male,64,1,109917,3,1,1,28566,1
9767,15942224,Hussain,491,Germany,Male,52,3,127109,2,1,0,121547,0
2860,15977591,Joseph,537,France,Female,29,7,169266,3,0,0,38223,0
5150,15977511,Joseph,415,Spain,Female,33,7,157290,3,0,1,101454,1
4860,15867990,Joseph,315,Spain,Male,19,9,1245,1,0,0,104761,1
2699,15996233,Williams,516,Germany,Male,52,6,162751,4,1,1,126354,0
4714,15849907,Williams,350,France,Male,31,1,28743,4,1,1,110039,0
6640,15837589,Steve,335,France,Male,41,2,107773,3,0,1,56388,1
3273,15816115,Smith,300,Germany,Male,20,2,13038,1,0,1,89409,1
2811,15974671,Hussain,565,France,Female,26,3,78110,4,0,0,89007,0
7361,15917223,Doe,649,Spain,Female,30,1,126920,1,0,1,139323,0
9072,15891166,Brown,300,France,Male,49,8,25520,3,1,1,44483,1
7942,15858376,Hussain,319,Germany,Male,40,2,1476,4,0,1,125267,0
4688,15886430,Smith,699,Spain,Male,28,4,46987,4,1,0,128075,0
9101,15991219,Johnson,513,Spain,Male,67,4,241169,4,1,1,23510,0
4631,15996204,Steve,662,France,Female,18,1,94959,1,0,0,56999,1
6322,15833895,Safani,530,Spain,Male,48,3,191311,1,0,1,101207,1
4421,15901162,Safani,495,France,Female,20,9,211462,4,1,0,47641,0
5329,16010075,Williams,410,Spain,Male,29,8,227592,4,1,0,142041,1
8062,15850803,Safani,530,Spain,Female,55,2,128300,2,0,1,116407,1
1770,15898597,Robert,691,Germany,Male,26,3,100485,2,0,1,117895,0
5472,15887864,Williams,509,France,Male,55,5,88879,2,1,1,27452,1
3648,15908842,Hussain,694,France,Male,41,6,34015,3,0,1,89152,0
6579,15846317,Joseph,707,Spain,Female,43,7,70100,2,0,1,106955,1
7046,15994097,Joseph,673,France,Male,20,3,182284,4,0,0,71005,1
7582,15865341,Smith,788,Spain,Male,29,8,141056,1,0,0,132216,1
6705,15848440,Joseph,800,Germany,Female,60,7,172939,2,0,0,22559,1
9762,15859611,Joseph,544,Germany,Male,24,0,155831,3,1,1,121213,0
1071,15996850,Steve,691,France,Female,44,6,37522,4,0,0,47382,1
9821,15893226,Robert,449,Spain,Female,33,9,137158,4,0,1,77337,1
6162,15887314,Doe,693,Spain,Male,64,9,171160,2,1,1,56942,1
2645,16006041,Steve,848,Spain,Male,57,5,148782,2,1,0,80783,1
6269,15885987,Robert,816,Germany,Male,63,1,110063,1,0,0,89660,0
5546,15915779,Williams,800,Spain,Female,49,2,82119,2,1,0,45960,1
8346,15988267,Johnson,843,Germany,Male,44,0,66833,3,0,0,119825,0
8936,15958162,Robert,528,Spain,Female,53,9,215845,4,0,0,21756,0
1057,15865460,Williams,653,Germany,Female,70,6,191368,2,0,1,141565,1
6985,15820367,Williams,546,France,Female,29,4,81832,4,0,0,79357,1
9224,15879408,Brown,469,France,Female,48,10,176021,3,1,0,51413,1
3991,15849434,Robert,655,France,Female,24,7,42868,2,1,1,148754,1
7098,15854568,Steve,311,Germany,Female,28,0,175541,3,0,1,130754,0
6459,15933494,Steve,588,Germany,Male,54,4,180155,4,1,1,20725,1
6859,15943621,Steve,605,Germany,Male,65,7,102845,1,1,1,118056,0
6328,15925115,Joseph,767,Germany,Female,64,10,34978,4,1,1,142900,0
6476,15960831,Johnson,371,Germany,Female,58,3,186107,4,1,0,21499,1
8048,15941834,Robert,710,Germany,Male,42,4,74318,4,1,0,53560,1
4185,15999624,Robert,326,France,Male,59,1,51716,3,0,0,59587,1
6158,15892472,Smith,592,Germany,Female,24,9,243061,4,0,1,101153,0
2047,15966923,Senapati,657,Spain,Male,20,0,208163,2,0,0,126968,1
3643,15933282,Hussain,627,Germany,Male,49,7,118040,4,0,1,143713,0
2770,15980487,Safani,523,Germany,Male,57,0,163317,1,0,0,83341,1
6219,15867477,Doe,510,Spain,Male,37,10,168301,4,0,1,54648,0
2998,15851049,Hussain,540,Spain,Female,46,4,179076,4,0,1,82513,0
1415,15949687,Joseph,617,Germany,Female,34,4,54877,2,1,0,24913,0
5605,15820217,Brown,503,Germany,Male,37,8,198848,3,1,0,34557,0
7725,15821034,Joseph,597,Spain,Male,43,10,31008,3,1,1,138689,0
1169,15908115,Johnson,660,France,Male,52,3,215161,3,0,1,26481,1
8665,15932520,Doe,844,Spain,Female,60,6,162242,1,1,0,95760,1
4178,15978941,Brown,391,France,Female,24,10,219228,1,1,1,39507,0
5594,15852587,Senapati,742,France,Male,67,3,137291,3,1,1,51428,0
3123,15961019,Williams,325,Germany,Male,70,4,156767,1,1,1,143377,1
3508,15849590,Williams,840,Spain,Male,66,2,74978,3,0,0,117826,0
7670,15913440,Johnson,595,Germany,Female,59,10,107636,4,1,1,97606,0
1770,15829266,Williams,358,Spain,Female,24,4,161478,2,1,0,81058,1
8895,15982366,Steve,370,France,Male,65,6,218225,2,0,0,118990,0
5101,15827781,Hussain,605,Spain,Female,44,7,240269,4,0,1,76620,1
3010,15927116,Brown,828,France,Male,50,7,15385,3,0,0,128985,1
7690,16007607,Doe,606,France,Male,61,2,201914,3,1,1,25370,1
1778,15824148,Smith,667,Germany,Female,42,7,117049,1,1,0,98428,0
6307,15852036,Joseph,472,Germany,Male,24,3,207104,4,0,1,100402,1
3728,15927238,Smith,542,Spain,Female,55,7,106400,1,0,0,126619,1
9309,15947898,Senapati,695,Spain,Female,19,10,156661,4,0,0,74372,0
5816,15929787,Safani,627,Germany,Female,18,6,176501,2,1,1,111003,0
1673,15877792,Senapati,586,Spain,Male,48,4,181598,3,0,1,88459,1
5859,15867640,Joseph,828,Spain,Female,45,7,212799,3,1,0,39530,0
3464,15868132,Joseph,329,Spain,Female,29,10,212142,1,0,1,25336,1
9696,15969763,Brown,562,France,Female,29,2,169702,4,0,0,128628,1
9074,15892600,Williams,453,Germany,Male,66,0,116385,3,0,0,142596,1
5570,15847292,Smith,409,France,Female,19,0,183874,1,1,0,134309,0
1760,15897478,Brown,566,Germany,Male,44,6,221302,4,0,1,77675,0
9218,15896450,Steve,435,France,Female,28,6,39662,2,1,0,69521,1
4908,15843346,Hussain,559,Spain,Female,22,10,35240,2,0,1,59993,1
1226,15888595,Joseph,806,Spain,Female,58,7,56392,1,0,0,73924,0
3179,15949300,Joseph,713,France,Female,68,6,107874,3,1,0,104335,0
8871,15857843,Safani,597,France,Female,21,3,110066,3,1,0,87297,0
8728,15942080,Brown,430,Germany,Male,33,7,225029,4,0,0,117218,1
5184,15905308,Brown,477,Germany,Female,70,2,186560,1,0,0,114206,0
2325,15973450,Senapati,440,Spain,Male,32,3,91568,4,1,0,88454,1
2161,15902088,Safani,513,France,Male,50,8,164393,3,1,1,119362,1
7152,15875986,Hussain,559,France,Male,52,6,219132,2,1,1,32316,0
9118,15915317,Robert,384,Germany,Male,49,4,214586,2,1,1,44567,1
5431,15867287,Joseph,374,France,Male,57,2,152733,2,0,1,148166,0
8643,15868401,Smith,487,France,Male,45,6,56757,3,1,0,49398,0
8629,15842901,Hussain,775,France,Female,65,6,118940,4,0,1,127023,0
5130,15856465,Joseph,779,Spain,Male,68,6,156918,3,1,1,94357,0
1841,15837683,Joseph,623,Spain,Female,50,4,220725,2,1,1,82461,0
3083,15963024,Johnson,688,Spain,Male,44,6,200103,3,1,0,108716,1
6622,15842180,Brown,676,Spain,Male,53,0,34903,4,1,0,149075,1
2360,15888558,Smith,790,Spain,Male,61,7,160403,2,0,0,113965,0
8346,16006275,Joseph,435,France,Male,22,1,184103,1,0,0,120073,1
1221,15829840,Doe,813,Germany,Male,43,3,4919,1,0,0,37831,0
1531,15974577,Robert,648,Spain,Male,43,6,145173,3,1,0,126012,0
8914,15954442,Joseph,568,Spain,Male,62,6,226767,3,0,1,95114,0
9114,15953665,Joseph,301,Spain,Male,61,4,226381,1,1,0,113658,0
4193,15825980,Joseph,570,Spain,Female,32,8,245235,4,0,0,112103,1
5274,15931348,Joseph,813,Spain,Male,54,5,51246,2,0,0,148852,0
5815,15998625,Robert,405,Germany,Female,66,7,91005,2,0,1,87194,1
2878,15985863,Doe,805,France,Male,51,9,176309,1,0,1,68001,0
1477,15829646,Safani,785,Germany,Female,35,5,98675,4,1,0,72185,0
7381,15922525,Safani,324,Spain,Female,32,7,112827,4,1,1,20598,0
4372,15980161,Safani,519,France,Male,65,6,236669,3,0,0,33540,0
6273,15956768,Senapati,451,France,Female,29,7,225655,4,1,1,134566,0
5891,15907153,Hussain,787,Germany,Female,60,4,19012,1,1,1,93385,1
4187,15886231,Joseph,511,Germany,Male,20,10,34594,3,0,1,115346,1
7966,15885679,Joseph,636,Spain,Female,55,6,3315,1,1,0,26882,0
3106,15976527,Steve,503,Spain,Male,51,10,230476,2,0,0,76896,1
7767,15888916,Safani,772,Spain,Male,46,10,5703,2,0,0,36832,0
2426,15924670,Brown,837,France,Male,30,0,71526,3,1,1,76479,0
1965,15987481,Steve,317,France,Female,24,4,249174,4,1,1,59535,0
3374,16014033,Senapati,732,Spain,Male,48,10,162587,2,0,1,149122,0
1817,15963229,Williams,554,France,Female,50,10,12836,3,1,1,87117,1
6198,15925224,Steve,686,Germany,Female,24,8,19142,1,1,1,93967,1
5556,15988870,Robert,417,Germany,Male,24,2,211562,3,0,0,58456,0
9644,15842925,Safani,360,Spain,Female,51,4,6785,1,1,0,113387,1
5054,15817918,Senapati,380,Germany,Female,33,2,87708,4,0,1,74959,1
1707,15974623,Safani,364,Spain,Male,69,3,52910,3,1,0,85331,1
5132,15959113,Hussain,788,Germany,Male,37,3,235289,1,0,0,56295,0
2913,15959652,Smith,542,Spain,Male,61,4,92793,3,0,1,79425,1
8730,15891385,Williams,723,Spain,Female,44,5,115636,2,1,1,103639,1
9069,15934471,Brown,593,Spain,Male,50,8,60113,1,1,1,22072,0
2656,15913051,Brown,795,Germany,Male,48,5,174078,3,0,1,24286,1
3010,15855232,Steve,586,Spain,Female,61,3,43633,1,1,1,30361,1
9123,15881323,Williams,827,France,Female,62,0,30212,3,0,1,102089,0
8563,15887466,Steve,481,Spain,Male,29,8,154768,3,1,1,145813,1
3942,15969403,Brown,404,France,Female,36,5,6726,4,0,1,106039,0
9872,15825467,Smith,848,Germany,Female,59,5,96100,3,1,1,32110,0
9271,15838306,Safani,493,France,Male,51,2,158997,2,0,0,24205,0
1645,15913036,Johnson,808,France,Male,62,6,7242,3,0,0,129991,1
5945,15884521,Williams,826,France,Female,45,10,27568,3,0,0,52731,0
4754,15974646,Johnson,603,Germany,Female,55,0,87019,3,0,1,104099,0
2892,15848933,Robert,615,France,Female,20,9,101630,2,1,1,23032,0
6620,15834731,Joseph,481,Spain,Female,60,7,116286,3,0,0,132790,1
8833,15889203,Smith,728,France,Male,53,0,132093,2,0,0,123504,1
7673,15858170,Robert,655,Germany,Male,19,7,35239,3,0,1,74121,0
2586,15928340,Johnson,712,Germany,Female,21,2,219970,1,0,0,36669,0
3067,15973694,Johnson,350,France,Female,69,1,154150,3,1,1,20128,0
9248,15919995,Williams,422,France,Female,46,2,66050,1,0,1,81536,0
2992,15918580,Safani,590,Spain,Female,22,1,121406,3,1,1,137925,0
1615,15851639,Joseph,638,France,Male,54,1,48111,3,0,1,28284,0
1008,15855416,Robert,722,Spain,Male,32,0,105582,4,1,0,33140,1
9626,16000024,Steve,318,France,Female,60,4,181602,4,0,1,124913,1
2501,15944600,Safani,687,Germany,Female,43,3,58732,2,0,1,25852,1
9290,15823296,Senapati,443,Spain,Male,40,0,145752,1,0,0,136011,0
3314,15859571,Johnson,664,France,Male,27,0,61258,4,1,1,146152,1
4189,15948411,Steve,473,Germany,Female,23,3,158914,2,0,0,41803,0
1459,15979079,Joseph,558,Spain,Female,64,8,211255,1,1,1,135260,0
4608,15936019,Robert,715,France,Male,55,0,3089,3,1,0,88437,1
7850,15976545,Smith,423,Spain,Female,21,6,78656,2,0,1,114169,1
9319,15921762,Smith,794,France,Male,39,10,221761,3,0,1,72563,1
7189,15972023,Safani,541,Germany,Male,48,6,181225,3,1,0,84196,1
5458,15875218,Johnson,843,Germany,Male,22,1,60636,2,0,0,138637,0
6103,15951529,Doe,727,Spain,Female,48,2,99013,1,0,0,39191,0
4048,15890925,Doe,418,France,Female,18,9,231161,3,0,1,83096,0
9073,15890216,Smith,373,France,Male,54,7,231036,4,1,1,141606,1
5920,15881540,Robert,614,Germany,Female,50,10,221220,1,1,1,72473,0
4470,15974859,Joseph,666,France,Male,39,0,232527,2,1,1,128200,1
6544,15983015,Doe,691,Germany,Female,36,7,22424,2,0,0,148625,1
6243,15855703,Hussain,811,France,Male,49,4,186665,2,0,1,85309,0
2443,15964733,Williams,303,France,Male,23,6,224065,4,1,1,125452,1
6078,15921448,Joseph,626,Spain,Female,22,6,153497,2,0,1,132062,0
5104,15923473,Hussain,303,Spain,Female,62,6,16787,3,1,0,83501,1
8646,15918949,Steve,842,Spain,Male,51,6,100025,1,0,0,22431,0
5217,15962433,Doe,662,Germany,Male,20,7,177915,4,1,1,60848,1
4871,15941160,Hussain,461,Germany,Female,31,7,157839,2,1,1,87451,0
5792,15839032,Williams,302,France,Female,62,9,233453,3,1,0,61046,0
2170,15923307,Joseph,715,France,Male,30,2,31881,4,0,0,137228,0
1135,15871027,Hussain,452,Spain,Male,41,5,40196,3,1,1,67464,0
3078,15838046,Hussain,832,Germany,Male,51,8,22152,3,0,0,138965,1
8903,16007419,Steve,461,Spain,Male,24,10,13723,3,1,0,60724,1
9261,15953240,Brown,785,Germany,Female,38,10,121895,3,1,1,90874,1
6623,15872534,Brown,697,Germany,Female,53,6,60895,1,0,1,112548,1
2383,15841221,Senapati,456,Germany,Female,53,8,56314,3,0,0,87313,1
3435,15909379,Robert,695,Germany,Female,54,3,191614,1,1,0,131072,1
3166,15843724,Williams,340,Spain,Male,57,2,56929,1,1,1,30696,0
9424,15953620,Joseph,306,Spain,Male,48,4,150232,3,1,1,65495,1
1059,15871322,Smith,794,France,Male,42,7,200163,3,0,1,98002,0
7630,15817822,Doe,728,Germany,Female,38,2,91599,1,1,0,75111,1
5460,15966862,Joseph,600,France,Female,27,4,170449,3,0,1,27518,1
9659,15853557,Hussain,539,Germany,Female,20,2,14610,4,1,0,103830,0
3993,16005567,Williams,775,France,Female,19,8,241785,3,0,1,129460,1
5889,15893562,Johnson,828,Spain,Male,28,10,25261,2,1,0,76291,0
6437,15966092,Joseph,493,Spain,Female,67,9,92418,4,0,0,95724,1
3279,15987402,Johnson,669,France,Male,23,1,236639,3,0,1,54365,0
9123,15986358,Safani,531,Germany,Female,49,8,130161,3,0,1,35407,1
7532,15999772,Safani,401,Spain,Female,54,2,112287,2,1,1,31174,0
5103,15942077,Robert,548,Spain,Female,66,2,3141,2,1,1,24831,0
9060,15820424,Doe,523,Germany,Female,44,9,145288,2,1,1,24800,1
6037,15914893,Brown,302,Spain,Male,38,9,139498,4,0,1,53412,1
7217,15914960,Johnson,729,Spain,Female,51,3,47979,4,0,1,38332,0
4537,15982842,Joseph,397,Spain,Female,63,7,91198,1,0,1,147459,0
4964,15861169,Williams,489,Germany,Male,62,0,241772,2,0,0,109191,0
3466,16012714,Joseph,354,Germany,Female,48,1,58827,4,0,0,79139,1
1370,15835093,Robert,463,Germany,Female,18,3,112249,4,0,1,86233,0
3144,16009459,Safani,722,Spain,Female,52,0,222215,4,1,1,127944,1
5291,15984232,Johnson,632,France,Female,62,0,11242,1,0,1,31444,0
1072,15951797,Hussain,803,Spain,Male,66,4,48885,1,0,1,24485,1
9883,15969143,Brown,615,Spain,Female,19,3,52223,1,0,0,64929,0
3873,16014415,Doe,755,France,Female,34,1,173219,1,1,0,59490,0
8940,15831463,Safani,847,France,Female,31,7,80467,2,0,1,27722,0
2355,16012283,Steve,745,Germany,Female,58,1,48872,3,0,0,117540,0
9712,15866346,Steve,684,France,Female,64,3,124896,1,1,0,100643,1
8318,15820382,Doe,586,France,Male,56,9,14894,3,1,1,45549,1
7909,15878457,Smith,619,France,Male,42,10,215958,1,1,1,116282,1
4894,15931218,Johnson,696,Germany,Female,55,0,128348,4,1,0,61442,1
9715,15979201,Williams,766,Germany,Male,66,1,189464,3,1,1,49510,1
8681,15820817,Robert,599,Germany,Female,35,10,122157,2,0,0,33485,1
4965,15934955,Brown,535,France,Female,44,1,51771,3,0,1,102978,1
5357,15851439,Hussain,644,Spain,Female,34,5,30959,1,0,1,133902,0
1150,15965173,Smith,620,Germany,Female,60,5,234339,4,1,0,123369,1
2486,15957805,Smith,743,Germany,Female,65,3,37491,3,1,1,144437,1
5464,15968072,Safani,333,Germany,Female,23,6,90989,2,0,0,92759,1
4754,15888968,Joseph,740,France,Female,35,1,72051,2,0,1,48356,1
1105,15870625,Williams,481,France,Female,63,7,12589,2,1,1,37957,1
6319,15988891,Doe,748,Spain,Female,51,6,18083,1,0,1,124879,1
9699,15943072,Hussain,608,France,Male,36,6,83303,4,0,0,24083,1
4717,15922804,Johnson,544,France,Female,23,0,114458,4,0,1,85584,1
2843,15926618,Safani,815,Germany,Female,20,4,219261,2,1,0,33295,1
9579,15992113,Williams,749,France,Male,41,0,243919,4,0,1,45576,1
4813,15820291,Williams,782,France,Female,23,5,181469,4,0,1,29259,0
9805,15852216,Doe,479,Spain,Female,65,2,170754,2,0,0,21820,0
8962,15989161,Steve,501,Germany,Female,23,8,179438,4,1,1,101152,0
3512,15948349,Senapati,604,Germany,Male,51,0,184311,4,1,1,74419,0
6782,15896751,Robert,383,Spain,Female,37,0,224479,1,1,1,107120,1
2498,15823586,Doe,693,Germany,Male,52,1,65442,1,1,1,20891,0
2568,15995953,Steve,816,Spain,Male,34,8,28016,1,1,1,33689,1
3601,15914098,Williams,626,France,Female,38,5,61673,4,1,1,137703,0
3602,15864136,Joseph,776,Germany,Male,64,3,225875,4,0,1,84769,1
6625,15900176,Joseph,404,France,Female,60,2,75846,3,1,0,84782,1
9052,15863643,Joseph,507,Spain,Female,24,1,190788,4,1,0,51209,1
6951,15928687,Doe,543,Spain,Male,70,0,142547,4,0,0,53271,0
7990,16007760,Williams,368,Germany,Female,65,10,198073,2,0,0,40236,1
1257,15968411,Brown,743,France,Female,43,9,164936,3,1,0,89511,1
8614,16010635,Joseph,735,Germany,Male,24,4,9592,1,0,0,85256,0
3727,15906042,Smith,710,France,Female,52,3,24677,3,1,0,69981,0
9362,15906239,Senapati,562,Germany,Male,52,1,171083,4,1,1,26624,1
7473,15951893,Hussain,340,Germany,Male,32,4,183329,1,0,1,79979,0
1012,15940679,Hussain,426,Spain,Female,53,9,161390,1,0,0,42567,0
3892,15919837,Senapati,552,Spain,Female,51,0,77061,2,0,0,135301,1
5859,15910805,Doe,569,Germany,Male,32,8,148467,3,1,0,129255,0
8015,15864966,Senapati,631,France,Female,53,9,104672,1,0,1,135866,0
7788,15885385,Safani,503,France,Male,38,8,81322,4,0,1,94745,0
7848,15857536,Robert,372,Spain,Female,66,7,153768,4,1,1,93759,1
5144,15899857,Senapati,600,Germany,Male,37,10,88339,1,0,1,137473,0
3580,15996727,Joseph,747,France,Female,48,9,9010,1,1,1,77508,1
9980,15990771,Williams,745,France,Female,38,0,12,2,1,1,58897,0
3476,15830170,Hussain,717,Germany,Male,18,7,16088,1,1,0,39734,0
1032,15985966,Brown,635,Germany,Male,26,10,134797,2,1,0,120996,1
2635,16012748,Senapati,598,Germany,Female,32,0,241483,2,0,1,119458,0
8351,15858763,Joseph,395,Spain,Female,57,4,57478,4,1,1,87781,0
9937,15989966,Williams,596,France,Female,36,3,82120,2,1,1,112234,0
6360,15913838,Brown,606,France,Female,46,5,80364,3,1,1,116076,1
9323,15866971,Senapati,500,France,Female,56,8,128262,4,0,1,132678,1
2658,15861291,Brown,392,Germany,Female,41,8,2760,3,1,0,63991,0
6706,15872814,Steve,839,France,Female,44,10,123522,3,0,0,140479,1
4428,15904777,Williams,649,Germany,Female,32,2,106057,2,1,1,71786,1
8035,15951879,Steve,562,France,Male,55,1,108048,3,0,1,121166,0
3553,15927232,Senapati,752,Spain,Female,25,9,94736,3,1,1,111493,0
7386,15921137,Senapati,538,Spain,Male,25,5,95307,4,1,1,135610,0
5089,15945981,Hussain,806,Germany,Male,22,8,189781,1,1,0,71638,0
2604,15991717,Joseph,548,Spain,Male,60,4,125776,3,0,1,73412,0
2468,15817259,Safani,454,Germany,Female,19,6,203731,4,1,0,111337,0
2352,15909516,Williams,834,France,Male,56,5,240177,4,1,0,137665,1
7047,15888550,Doe,468,France,Male,60,4,123663,4,1,0,75309,1
9048,15816430,Senapati,658,Germany,Female,33,3,57221,2,1,0,32519,1
3894,15917424,Doe,325,France,Female,57,9,229743,2,1,1,52192,0
3738,15837021,Joseph,822,Germany,Female,24,4,228209,4,0,1,65572,1
9685,15909127,Brown,477,France,Female,28,5,120105,1,1,0,100737,1
1888,15959439,Williams,402,Germany,Female,26,9,23424,1,1,0,145755,0
7215,15989020,Hussain,717,France,Female,48,2,66855,3,1,0,143643,0
2507,16013848,Robert,639,Spain,Female,40,3,172466,3,1,0,28973,1
8923,15995743,Robert,313,Germany,Female,67,10,241908,2,1,1,103678,1
8061,15846469,Joseph,591,France,Male,30,5,11896,3,0,1,54611,1
9817,15930527,Robert,372,Spain,Male,28,2,117413,3,0,0,39166,0
4284,15860439,Williams,608,Germany,Male,37,3,62109,3,1,0,50110,1
2244,15834871,Senapati,549,France,Female,27,6,212705,2,1,0,141477,0
1200,15948785,Doe,659,Spain,Female,56,1,149920,2,0,1,58439,0
6531,15978900,Joseph,397,Spain,Male,57,3,48544,4,1,1,29781,0
8179,15822781,Brown,565,France,Male,38,10,184844,1,0,0,130926,1
4693,15980740,Joseph,751,Spain,Female,18,7,139331,3,1,1,120205,1
2546,15858303,Johnson,547,Spain,Male,51,3,78941,4,0,1,110263,0
3863,15847220,Doe,636,Spain,Female,25,2,184221,4,1,1,137308,0
6073,15866155,Safani,404,Spain,Female,57,9,42927,1,1,0,54173,0
3267,15933005,Hussain,591,Germany,Male,69,3,129409,4,0,1,83544,0
6367,15974028,Senapati,476,Spain,Male,30,7,66838,1,1,0,149945,1
1231,15820357,Robert,594,Germany,Female,42,4,113453,2,0,1,68712,1
1690,15956385,Williams,399,Spain,Male,18,3,230240,4,1,0,88826,0
2429,15931722,Williams,703,France,Male,49,3,26436,3,1,0,22696,0
6064,15855014,Joseph,833,Germany,Female,54,4,242263,3,1,0,81079,0
2790,15912879,Brown,493,Spain,Male,39,6,213797,4,0,1,133278,1
9416,15878482,Robert,361,Germany,Female,30,1,13047,3,0,1,138167,1
6758,15840577,Brown,632,France,Female,34,1,198235,1,1,0,96819,0
2222,15858967,Senapati,766,Germany,Male,43,8,146787,2,0,0,148752,0
3933,15826081,Doe,656,France,Female,53,7,186695,2,0,1,97996,0
1752,15898943,Safani,771,Spain,Female,28,2,42425,3,0,0,129805,0
6100,15941296,Safani,699,Germany,Male,48,9,60255,4,1,1,128035,1
8194,16014638,Johnson,626,Spain,Female,35,7,109356,1,0,0,60192,0
9228,16006273,Brown,798,Spain,Male,45,1,54738,1,0,1,29786,0
5691,16012182,Senapati,530,France,Male,55,9,9654,3,1,0,130962,1
8343,15984147,Joseph,709,Spain,Male,38,8,157719,1,0,1,78980,0
8366,15869471,Smith,315,Germany,Male,33,6,231964,1,0,1,43939,0
4902,15899236,Senapati,380,France,Male,48,7,238978,1,1,0,68242,0
1717,16002648,Johnson,474,Spain,Male,52,1,15169,1,0,0,103555,0
8359,15921303,Joseph,782,Spain,Female,58,8,22605,2,0,0,118946,1
6720,15899311,Williams,655,Germany,Female,54,10,234071,4,1,1,71157,0
8698,15930401,Senapati,514,France,Male,60,6,180905,3,1,0,107667,1
1631,15971825,Hussain,789,France,Male,51,7,219265,1,1,0,106774,0
2866,15982184,Hussain,576,Spain,Female,47,9,57950,2,1,0,30308,0
1027,15873709,Joseph,703,Germany,Female,29,1,23331,3,0,0,58100,0
4100,15883494,Senapati,819,Germany,Female,47,2,196302,2,0,0,71532,1
9975,15908042,Safani,812,Spain,Female,24,4,143941,2,1,1,117180,0
5317,15895025,Hussain,423,Spain,Female,33,5,10602,4,0,1,117673,0
6364,15925897,Robert,486,France,Male,39,0,13241,1,0,0,130827,0
1688,15882311,Brown,565,France,Female,49,0,132888,1,1,1,103232,0
